Length,Ratings,Review,Relevant
lenfive,ratingfive,"this app is so cool.
",non-info
lenseven,ratingfive,"that i play it evry single day.
",non-info
leneleven,ratingfive,"i reccomend this to evryone hwo enjoyed the first temple run!!!!
",non-info
leneleven,ratingfive,"hope you fix this so i can move to level nine
",non-info
lennine,ratingfive,"i love this game it's so much fun
",non-info
lenseven,ratingfive,"works tip top on galaxy s3 mini 5 stars
",non-info
lenfour,ratingone,"improve the bug quickly...
",non-info
lentwentyone,ratingfive,"this game is the best because i can play and get lots of coins when i want and that is cool
",non-info
lenfive,ratingfive,"really like the mine ride.
",non-info
lenthree,ratingfive,"love playing it..
",non-info
lenfour,ratingfive,"runs smooth on my s3
",non-info
lenfour,ratingfive,"it's quite awsm.
",non-info
leneight,ratingfive,"with more advanced features tough stages new challenges.
",non-info
lenseven,ratingfive,"i liked it more then any app
",non-info
lenfourteen,ratingfive,"much much better than the first one, could use more characters to unlock though
",non-info
lenten,ratingfive,"it's awsome c: im addicted to this game :d
",non-info
lenfifteen,ratingfive,"this game is way better than the first one it has better challenges and courses
",non-info
lennine,ratingfive,"it never freezes and is 1 of mi favs:p
",non-info
lenfive,ratingfive,"great graphics and game play!
",non-info
lenten,ratingfive,"you guys r awesome your only competiter is subway surfer
",non-info
lenthree,ratingone,"temple run 1 + hills
",non-info
lenseven,ratingfour,"feels like i'm running for real. .
",non-info
leneleven,ratingtwo,"it's a good game but not better than 1 st one..
",non-info
lentwenty,ratingfive,"atleast it looks better on my galaxy so thats a good explanation as to why it might of taken longer ;-)
",non-info
lenfour,ratingfive,"awesome on galaxy tab 2, 10.1
",non-info
lenfour,ratingfive,"better than temple run
",non-info
lenfifteen,ratingfive,"all their is a glitch always glitches but good game cant get on no more.
",non-info
lenfourteen,ratingfive,"temple run 2 i s really great when compared to previos version on temple run..
",non-info
lenfive,ratingfive,"but frequent updates correct the..
",non-info
lenthree,ratingfive,"awesome imangi studios...
",non-info
lenfourteen,ratingfive,"thre are mang ever ending runnjng games but temple run has its own uniqueness...
",non-info
lensix,ratingfive,"and always number 1 in play store!!
",non-info
lenfive,ratingfive,"graphics are really great tho.
",non-info
lentwelve,ratingone,"pretty to look at but don't enjoy as much as version 1
",non-info
lensix,ratingfive,"yup its badass didn't disappoint
",non-info
lensixteen,ratingfive,"i love this game it feel as iam in size of the game it the best :) <3
",non-info
lennine,ratingone,"tried re-installing many times, still can't play. :(
",non-info
lenfive,ratingfive,"better graphics and nice game
",non-info
lensix,ratingfive,"i really enjoy this epic app.
",non-info
leneleven,ratingfive,"i would love to do upgrades and do more than run.
",non-info
lennine,ratingfive,"its really good but not better than subway surfers. ;)*
",non-info
lensix,ratingfive,"cant get enough of this game...
",non-info
lenfour,ratingfive,"so addicting lol <3 it
",non-info
leneleven,ratingfive,"much more exciting than the first, and that one was great.
",non-info
lennine,ratingfive,"this is an amazing game and is so addictive..........
",non-info
lennine,ratingfive,"this game is fun but also helps your concentration
",non-info
lensix,ratingfive,"this is a really look game...
",non-info
lensix,ratingfive,"i wish i discovered it sooner...
",non-info
lenseven,ratingfive,"but oh well; better late than never.
",non-info
lentwentytwo,ratingone,"i uninstalled this app and then tried it again and it still did the same thing so i am uninstalling it again.
",non-info
leneight,ratingfive,"the best time pass game on my note 2.
",non-info
lenthirteen,ratingfive,"play it 100's of time still you won't get bored of it ;)
",non-info
lenthree,ratingfive,"better than ever.
",non-info
lensix,ratingfive,"superb graphics;improved visuals;very addictive.
",non-info
lenfive,ratingfive,"easier than the first version
",non-info
lenfour,ratingfive,"same game, new twists.
",non-info
lenthree,ratingfive,"hours of fun
",non-info
lenfour,ratingfive,"great game extremely addicting.
",non-info
leneight,ratingfive,"good graphics more things to pay attention to.
",non-info
lenseven,ratingfive,"works fine on my device ., more challenging.
",non-info
lenseven,ratingfive,"nice upgradation nice work fully satisfied game.
",non-info
lenfive,ratingfour,"rest excellent job keep improving.
",non-info
leneleven,ratingfive,"something new something stylish something innovative but temple run 1 was better
",non-info
lennine,ratingfour,"i never usualky play games on my phone (galaxy s3).
",non-info
leneleven,ratingfour,"i find them boring and rubbish when compared to a console.
",non-info
leneight,ratingfour,"however this games is absolutely bl*#dy brilliant!
",non-info
lennine,ratingfive,"i love temple run 2 its so cool and entertaining
",non-info
lenfive,ratingfive,"great game got hooked fast
",non-info
lentwelve,ratingfive,"love the game, and it's way more fun then temple run 1.
",non-info
lenfive,ratingfour,"extremely better than temple run .
",non-info
lentwelve,ratingfive,"great game to play when you don't have anything to do!
",non-info
lenseven,ratingfive,"very fun, an upgrade to the oringinal
",non-info
lenseven,ratingtwo,"the game play really needs some attention.
",non-info
lenten,ratingfour,"i chose 4 stars because it is great but not excellent.
",non-info
lensix,ratingfive,"way better den de 1st temple run. :)
",non-info
lensix,ratingthree,"nice but easier than temple run 1
",non-info
lennine,ratingfive,"installed it and keep running awesome game to have
",non-info
leneight,ratingfive,"brill app i demand u 2 get this app
",non-info
lenfifteen,ratingfive,"fun and it passes time when i'm being held hostage in some waiting area.
",non-info
lensix,ratingfive,"nice love to play the game
",non-info
lenfive,ratingfive,"great game, lots of fun !
",non-info
lenseven,ratingfive,"i like this version of the game.
",non-info
lentwelve,ratingfive,"graphics are cool, its more challenging, and i want to keep playing.
",non-info
lentwentyfour,ratingfive,"i miss from the previous how the shield makes it so you can't fall off and how the magnet could double your coins.
",non-info
lenthirteen,ratingfive,"love this game could play it for hours oh and i got  3,025,00 points
",non-info
leneleven,ratingfive,"thank you for fixing my screen now i love this game
",non-info
lenseven,ratingfive,"ok i like the gem i have 200
",non-info
leneight,ratingfive,"bravo on the new game i'm addicted!
",non-info
lenfour,ratingfive,"i love this game.
",non-info
lenten,ratingfive,"the 1st time i played this game,i already got 14,000,000 score.^_^
",non-info
lentwentythree,ratingfour,"just when i started to get tired of the original, this one comes along with plenty of new features to keep things fresh.
",non-info
lenfour,ratingtwo,"bugs and more bugs.
",non-info
lenten,ratingfour,"love it cause you can have fun with other characters
",non-info
leneight,ratingfive,"this game is so fun i lovee it.
",non-info
lenfour,ratingfive,"works great on my gs3
",non-info
lensix,ratingfive,"thanks imangi for the classy entertainment!
",non-info
lenfour,ratingfive,"love the rail cart.
",non-info
lenthree,ratingfive,"love the game :)
",non-info
leneleven,ratingfive,"the minecart is awesome and i love sliding down the rope!
",non-info
lenthree,ratingfive,"awesome addictive game
",non-info
lennine,ratingtwo,"its ok kinda stupid liked da first version better
",non-info
lensix,ratingfour,"i love the second temple run!
",non-info
lennine,ratingfive,"this game was amazing and a lot of fun.
",non-info
lentwentyfive,ratingfive,"lots of fun and much more  challenging than the first one, although the first one is perfect for young kids (age 4) since it is easier.
",non-info
leneight,ratingfive,"really fun and plus it is free. :d
",non-info
lenfive,ratingfive,"i feeling sexy and freeeeee
",non-info
lentwelve,ratingfive,"it is so much fun and it's better then temple run 1. :-)
",non-info
lenfive,ratingfour,"really addictive, fun and crazy!
",non-info
lenfive,ratingone,"plz fix samsung galaxy s2 sprint.
",non-info
lenfour,ratingfive,"cool game very addictive
",non-info
lenfive,ratingfive,"finally got 10 million :) in 133rd game.
",non-info
lenfour,ratingfive,"like pitfall on crack.
",non-info
lenseven,ratingfive,"played for three hours the first day.
",non-info
lensix,ratingfive,"i love this game it rocks
",non-info
leneleven,ratingfour,"you can really pass a lot of time playing this game.
",non-info
lensix,ratingfive,"very addictive and fun to play
",non-info
lensix,ratingfive,"better than the first temple run!
",non-info
leneleven,ratingfive,"i love this excellent game and my daughter taylor loves this
",non-info
lenfour,ratingfive,"better than temple run 1.
",non-info
lensix,ratingfive,"i love this game a lot! !
",non-info
lenfour,ratingfive,"a mind bubbling game.
",non-info
lennine,ratingfive,"it's awsome i play it all the time
",non-info
leneleven,ratingone,"i downloaded this game and i heard good stuff about it.
",non-info
lenseven,ratingfive,"the funnest application i have ever downloaded.
",non-info
leneleven,ratingfive,"great game, i played the first but this is definitely better
",non-info
lenthirteen,ratingfive,"don't download when you have exams or work goals on your head.
",non-info
leneighteen,ratingone,"i was playing this game for quite a few weeks now but then this really weird problem appeared.
",non-info
lentwelve,ratingfive,"temple run 2 is much better than temple run 1  and m loving it. .?
",non-info
lenfive,ratingfive,"highly recommend for games lovers.
",non-info
lenseven,ratingfour,"i love this game its really fun!
",non-info
lenfour,ratingfour,"i nice time passer.
",non-info
lenseven,ratingfour,"kids enjoy it and find it challanging!
",non-info
lenfour,ratingfive,"make temple run 3 please! :-)
",non-info
lenfour,ratingfive,"perfect android capable version
",non-info
lensix,ratingfive,"my mrs fecking loves this game!
",non-info
lenfive,ratingfour,"awesome game though, very addicting!
",non-info
lenten,ratingfive,"best game ever can't wait for a third one
",non-info
leneight,ratingfive,"really nice and i love it sooo.much<3
",non-info
lentwelve,ratingtwo,"please fix,  im sure im not the only one with this problem!
",non-info
lenfive,ratingfive,"running games are my favorite
",non-info
lenfive,ratingfour,"graphics are a lot better
",non-info
leneight,ratingfive,"my whole family really enjoy playing this game.
",non-info
