Length,Ratings,Review,Relevant
lenseventeen,ratingthree,"its a brilliant game until it starts freezing and forcing close but the kids do love it.
",info
lenthirtyone,ratingfive,"i luv this game but it takes days to hatch most eggs and u have to spend money to complete tasks, but it is a free game, ppl have 2 make money!
",info
lentwentyfour,ratingthree,"it would be nice if we could purchase more than one item at a time, rather than going back and forth for same item.
",info
lenthirteen,ratingtwo,"it never fetches data from server cant able to play it till now...:(
",info
lenthirty,ratingfive,"i really like the game but am disapointed that most of the objects you need or want to buy must be bought with fish bucks other than that grea game
",info
leneight,ratingfive,"wish there were more fish bucks rewards though.
",info
leneight,ratingthree,"good game overall but eats memory so far
",info
lenfive,ratingfour,"good game but crashes alot
",info
lenthirtyeight,ratingfour,"breeding takes to long and more breeding tanks cost too much but this is a great game i'm 35 and all my kids love it from 5 ye old to 7, 11,and 15 ye old ty for a fun addictive game!
",info
lenthirteen,ratingtwo,"can't play for more than a few minutes before it force closes.
",info
leneleven,ratingone,"per tapfish ""somehow my tapfish went corrupt & start the game over"".
",info
leneight,ratingone,"always hangs and consumes a lot of memory..
",info
lentwo,ratingfive,"add tadpoles!! :)
",info
lensixteen,ratingfour,"i have more then ten of all 4 frog breads why cant i claim the 7th collection item?
",info
lenthirtyfour,ratingthree,"i have 2 limited breedable fish and when i try to breed them it is saying i don't have any limited breedable fish somebody please fix this so that i can breed my fish?
",info
leneighteen,ratingthree,"but for the last week every time i turn on the app, it freezes my touch screen up.
",info
lenseventeen,ratingtwo,"and all of the other fish cost fish bucks while its already so hard to get coins!
",info
lenten,ratingthree,"need 2 be able 2 get more things  easier like fish bucks...
",info
lenten,ratingthree,"uninstalled kept force closing on me and i lost everything..
",info
lennineteen,ratingthree,"i've played this on 2 phones now and i wish my old fish had followed from apple to android...
",info
lentwentyfive,ratingthree,"rebuilding my collection of fish is gonna be expensive,  wish it was possible to buy buck fish for higher coin prices or earn bucks easier.
",info
lensix,ratingfour,"bubble tips get on my nerves ...
",info
lenfive,ratingfour,"pop up to many times.
",info
lentwentynine,ratingone,"aware but no help - the bubble-pop event ended two months ago & i have 24 half-evolved fish-bubbles flashing-red & i can't pop, sell, kill or delete them.
",info
lensixteen,ratingone,"this game suckes don't install its a rip off this company just wants your money
",info
leneleven,ratingfour,"can there be a way to trade coins for bucks please!
",info
lentwentyfive,ratingone,"fish bucks are to hard to get and to buy the good breedable fish you have to use alot of your hard earned fish bucks
",info
lenfortytwo,ratingthree,"i was on level 12, then had to reset my phone to get a new phone, switched out my sd card, memory card, and battery (yes i saved data before removal) placed everything in my new phone, and it started from the beginning.
",info
lenthirteen,ratingfour,"having the same problem as everyone else, can't even access game now.
",info
leneighteen,ratingfour,"it's a bit slow sometimes on my metropcs optimus m, but could be my phone's fault.
",info
lentwenty,ratingfour,"works great on my tablet, my only issues with this game is the difficulty to earn coins and fish bucks.
",info
leneighteen,ratingfour,"we should be able to skip those even if we had to spend some coinage to do so.
",info
leneleven,ratingtwo,"i have gotten a data parsing error for the second time.
",info
lenfive,ratingfour,"runs a little slow sometimes.
",info
lentwentyfive,ratingthree,"actually five times to be exact when the submarine was filled to the max n several other times when i only had a few items.
",info
lenthirteen,ratingfive,"dont last long bucuz everything is so high to buy with fish bucks!!
",info
lensix,ratingfive,"breeding time should be shortened too.
",info
lenfive,ratingthree,"fun but shuts down frequently
",info
lenfortyeight,ratingfive,"would be five stars but the fish inch across the screen and it lags when i try to bring up a menu or anything but when i have a menu brought up the fish swim smoothly instead of inching but if the lag was fixed it would be 5stars!!!
",info
lenfive,ratingfour,"just started getting error messages.
",info
lenseven,ratingtwo,"the game constantly freezes and force closes.
",info
leneighteen,ratingfive,"and it would be nice if i could chat with a friend who is using an i phone.
",info
lenthree,ratingfive,"lower prices please
",info
lentwentythree,ratingfive,"but when i had to change phones i lost everything and couldn't remember my account cause i had it for so long.
",info
lentwentyfour,ratingfive,"well only one problem and its to hard to earn fish bucks ples fix it i love the game so i will give 5 stars
",info
lentwentyseven,ratingthree,"i love tha game but it started me all over twice & gave me fish bucks like that part but starting all over again i don't like
",info
lentwelve,ratingfour,"lots of fun to play but does crash sometimes on my droid 2
",info
lenten,ratingthree,"would like to be able to earn  more fish bucks!
",info
lenfive,ratingthree,"you get 1300 fish bucks for $100.
",info
lentwentytwo,ratingfour,"love the game, just wish you got more bucks to buy the more exotic fish as you are very ltd with coins
",info
leneleven,ratingfive,"wish it was cheaper and faster the backgrounds are too expensive!
",info
lensixteen,ratingfour,"would giv mre stars bt is always shutn phne dwn bc of phne temp gts 2 hot!
",info
lennineteen,ratingfour,"this is a great game but certain functions like cleaning the tank don't work well on a phone...
",info
lentwentyfive,ratingfour,"with a few adjustments like making it easier to get cash and coins as well as the cleaning problem this would be an amazing game
",info
lennineteen,ratingfour,"the only downside is that more than half the fish are only available thru in-game purchase of fishbucks.
",info
lenthirteen,ratingthree,"the fish cost to much and they made up half the fishes names
",info
lenfifteen,ratingfive,"i love the breeding events the best though, don't really like the submarine ones :/
",info
lensixteen,ratingthree,"its upsetting thoughwhen u get a new phone, there is no way to transfer the game.
",info
lensix,ratingfour,"also hard to earn fish bucks.
",info
lenthirty,ratingfive,"why does it stop working for no reason, on my motorola droid razr maxx, and now it wont connect me into the game, fix please, i love my fish game!!
",info
lentwentyseven,ratingfive,"still on daily bonus all i get is coins needs 2 b more fish bucks added and/or fish coins aren't doin me any good right now.
",info
lentwentyseven,ratingtwo,"get ffree fish with purchase of tank bucks is quite unfair to those of us who cant afford to spend $$ when new fish are avail for breeding.
",info
lenseventeen,ratingfive,"it would be a welcomed improvement to have the occasional reward of a fish buck or two.
",info
leneleven,ratingfour,"maybe its my phone bt the fish bucks needs more fixing.
",info
lentwentythree,ratingone,"then into the last 2 days my pearls were stolen or it would say i had two clams and then only let me buy 1.
",info
lenfifteen,ratingfive,"this is a five star game as long as the parsing error is really fixed.
",info
lensix,ratingfour,"needs 2 have easier ways 2 get fishbucks.
",info
lenthree,ratingfive,"keeps force closing
",info
lenthirteen,ratingthree,"bucks that it should be easier to win them in the events play.
",info
lenfifteen,ratingfour,"but needs to have a way to earn more fish bucks instead of buying them...
",info
lentwelve,ratingfour,"too limited options on pairing fish bought with fish bucks and coins.
",info
lenthirtysix,ratingfive,"this game is awesome only problem u have to pay 4 fish bucks i haven't used all mine yet but i am really low on them otherwise this game is great any1 who puts 1 star is crazy
",info
lenthree,ratingfour,"progress is slow.
",info
lentwenty,ratingfour,"gr8 app passes some time away but i dnt like every time i open the app i get a pop up
",info
lentwentyseven,ratingfour,"it is slower and the fish and decorations are smaller but tapfish keeps improving it so hopefully soon it is just as good as the iphone version.
",info
leneight,ratingfour,"last quest had a ridiculous amount of monsters
",info
lenseven,ratingfour,"crashes a lot but still worth it
",info
lenfortyone,ratingfour,"this game for me right now is a four star game, but if they lower the fish prices and if sometimes they would also give you fish bucks when you sell a fish, it will totally be a five start game!!:)
",info
lentwentyfive,ratingthree,"this sucks cause im at a low level and need to breed the neon tetra but can't get it cause it wont level up.
",info
lenseventeen,ratingone,"was working now the server wont connect and if it does it takes 5 mins to do so..
",info
lenthirtythree,ratingthree,"i have also lost lots of my fish bucks to revive my fish becos wen it force close i forget and where i left off, i come back, all my fish are dead.
",info
lenfourteen,ratingthree,"what happens to our app when one changes her phone, ie to another andriod?
",info
lentwentytwo,ratingone,"i worked so hard to level up and get my tanks only to get on this afternoon to find that everything reset.
",info
lensixteen,ratingfour,"would be nice to get more breedable fish without having to pay real cash for em.
",info
lenten,ratingfive,"i just wish it were easier to get fish bucks .....
",info
lenthirteen,ratingfive,"simply because all the cool stuff you can only get with fish bucks....
",info
lentwelve,ratingfive,"apparently there is a problem with the transactions going through or something.....
",info
lenseven,ratingfive,"but other than the fish bucks problem.....
",info
lennine,ratingfive,"love it best game ever other then sometimes slow
",info
lentwentyone,ratingthree,"i have an xmas event which i only got 3 xmas fish until the main breeding fish disappeared from my breeding tank.
",info
lenseven,ratingthree,"so now i cant play the event...
",info
lennineteen,ratingthree,"not only that i also played the  egyptian events and also found i couldnt claim my gifts from it...
",info
leneight,ratingthree,"i think these events need sorting out properly.
",info
lennineteen,ratingthree,"this game is ok needs better graphics, and people should be able to earn more fish bucks more easily.
",info
lenten,ratingthree,"now i have to get more bucks to revive them!
",info
lentwentynine,ratingthree,"it is a nice game for my 3 year old but it is very addictive and requires the purchase of fish bucks to really get any where in the game.
",info
lensixteen,ratingfour,"just wish it was easier to get fish bucks n some fish weren't so expensive
",info
lensixteen,ratingtwo,"great except the stupid fish bucks feature, that makes you either buy them or download apps.
",info
lenfourteen,ratingthree,"fun game glitches out lots and takes your fish bucks with out buying anything
",info
lenten,ratingthree,"i'd play more if it was a little cheaper.
",info
lenthirteen,ratingthree,"also that bubble needs to go, it interferes and gets in the way..
",info
lentwentyfive,ratingfive,"would be great if the makers of this game could come up with mini games to play in the game to get free fish bucks.
",info
leneight,ratingfive,"should have easier ways to earn fish bucks
",info
lenseven,ratingfive,"fun game fish are to expensive tho
",info
leneight,ratingthree,"good game some parts run aa lil slow..
",info
lentwentyfour,ratingthree,"best one out yet n love how i can set as wallpaper only if it would quit force close all the time would b 5 *
",info
lenseventeen,ratingfive,"with this game  but howcome i sale the with bucks only coins you need to upgrade it
",info
lenfifteen,ratingfour,"only thing that i don't like is that getting fish bucks is so hard.
",info
