Length,Ratings,Review,Relevant
leneight,ratingfive,"And I wrote all this in about 30 secs.
",non-info
lentwelve,ratingfive,"For whatever reason, the native keyboard app on the galaxy S3 is awful.
",non-info
lensix,ratingfive,"So happy I found this app.
",non-info
lenseven,ratingfive,"It makes my user experience way better.
",non-info
lentwentyseven,ratingfive,"I love the occasional messages saying you have saved ten thousand keystrokes (or however many) think of all the time I could have wasted typing them in!
",non-info
lentwenty,ratingfive,"Also great feature having the auto space after chosen word, hubbies HTC keyboard doesn't have that soIendupwritingonereallylongword! (galaxy Ace 2)
",non-info
lenthirteen,ratingfive,"You really dont know what you are missing if you dont try it.
",non-info
lensixteen,ratingfive,"Over the last 3 years i've tried many phones but Swift keyboard just works like charm.
",non-info
lensix,ratingfive,"better than all the stock keyboards.
",non-info
lennineteen,ratingfive,"Trust me give it a try and you wont allow yourself to get back to the old stock keyboard.
",non-info
lentwentythree,ratingfive,"And finally I cant explain how accurate the word predictions are as in you and your phone share some sort of telepathy powers.
",non-info
lenfive,ratingfive,"Beggars belief try it now.
",non-info
leneight,ratingfive,"I better be able to upgrade for free.
",non-info
lenfive,ratingfive,"I love this keyboard though.
",non-info
lenfour,ratingfour,"I love this app.
",non-info
leneleven,ratingfour,"I use it on my Samsung Galaxy S3 on Android 4.1.1 Jelly Bean.
",non-info
leneleven,ratingfour,"The only complaint I do have are a couple of bugs.
",non-info
lentwelve,ratingfour,"I will give this app five stars when these things are fixed.
",non-info
lenten,ratingfive,"The predictive text of my built in Samsung was appalling.
",non-info
lenthirteen,ratingfive,"This works a million times better and doesn't get in the way.
",non-info
lenseventeen,ratingfive,"You can get 90% there intuitively at which point it's worth training yourself to use it accurately.
",non-info
lentwo,ratingfive,"SwiftKey keyboard
",non-info
lentwo,ratingfour,"Absolutely awesome.
",non-info
leneleven,ratingfour,"This keyboard changed my mind about typing on a touch-screen.
",non-info
lentwentytwo,ratingfour,"but I can put up with it since my typing would take much longer without this keyboard even taking that into account.
",non-info
lenfourteen,ratingfour,"I love the support for multiple dictionaries at the same time, works very well.
",non-info
lenseven,ratingfive,"Couldn't find a better keyboard anywhere
",non-info
lenseven,ratingthree,"Other than that its worth the money.
",non-info
lensix,ratingfive,"Combines English and Afrikaans keyboards flawlessly!
",non-info
lensixteen,ratingfive,"This is on another level than the keyboard that came with my galaxy s3, which was terrible -
",non-info
lenfifteen,ratingfive,"If you daily have to text in different languages THIS IS the keyboard to get.
",non-info
lenten,ratingfive,"It supports three of them and the utilisation is flawless!
",non-info
lenthree,ratingfive,"A real pleasure.
",non-info
lenseven,ratingfive,"Moreover the prediction is scary of accuracy!
",non-info
lenthree,ratingfive,"Very nice appp...
",non-info
lensix,ratingfive,"Works like butter on my note...
",non-info
lenthree,ratingfive,"A definite download...
",non-info
lentwelve,ratingthree,"It also learns from emails I didn't write, just replied to!
",non-info
lenfive,ratingfour,"Good substitute for stock keyboard.
",non-info
lenthree,ratingfive,"Buy this app
",non-info
lenthree,ratingone,"Pretty much unusable.
",non-info
lensix,ratingfive,"Literally THE BEST keyboard for Android.
",non-info
leneleven,ratingfive,"I sell phones, and recommend this to all of my guests.
",non-info
lenthree,ratingfive,"Saved my life...
",non-info
lenthree,ratingfive,"Thanks a lot
",non-info
lenfive,ratingfive,"Not even the stock ones.
",non-info
lenseven,ratingfive,"But common in wanna see SwiftKey flow!
",non-info
lensix,ratingfive,"I would definitely recommend this product.
",non-info
lentwentysix,ratingfive,"It's hard to say all the things that this program does so I will just say try the trial version and you might get hooked.
",non-info
leneleven,ratingfive,"Predictions works amazingly, you have to use 30 days trial to believe.
",non-info
leneight,ratingone,"I've been using this app since June.
",non-info
lensix,ratingone,"I never seen a useful update.
",non-info
leneleven,ratingone,"Tryed to delete it and install it again,doesn't work.
",non-info
lenten,ratingone,"I paid almost 4 euro for this, can't be possible.
",non-info
lenseven,ratingone,"Can you make a useful update please?
",non-info
leneleven,ratingone,"Till that customers, if you have a SGN, DON'T INSTALL.
",non-info
lentwentynine,ratingfive,"Amoung many great features, I especially like that rather than switching to numbers amd symbols,  (which you can,) you can hold key down, and selected # or smybol is inserted.
",non-info
lennine,ratingfive,"This is honestly best keyboard I've ever used!
",non-info
lennine,ratingfive,"Predictions get better the longer you use the app.
",non-info
lenfour,ratingfive,"Definitely worth the cost.
",non-info
lensix,ratingfour,"Love the update, minus that issue.
",non-info
lentwo,ratingfive,"Excellent layout.
",non-info
lentwo,ratingfive,"Great app.
",non-info
lennine,ratingfive,"Just love it and can't function without it.
",non-info
lenten,ratingfive,"Perfect for people that regularly communicate in 2 languages or more.
",non-info
leneight,ratingfive,"Really a convenient keyboard which pampers your fingers..
",non-info
lentwentyfour,ratingfive,"I've tried every Android keyboard and this one is the least intrusive in its design and the most intelligent in its prediction algo.
",non-info
lenthree,ratingfive,"Love this keyboard.
",non-info
lenfive,ratingfive,"Typing has never been easier!
",non-info
lenthree,ratingfive,"Love this keyboard
",non-info
lenfour,ratingfive,"I love this keyboard!
",non-info
lentwo,ratingfive,"Best keyboard
",non-info
leneighteen,ratingfive,"This app makes touch screen typing as good,  or dare I say better than the blackberry hard keyboard.
",non-info
lenseventeen,ratingfive,"The auto correct and predictive auto fill are the best thing to ever happen to a phone.
",non-info
lentwentyseven,ratingfive,"When I use my wife's iPhone keyboard now,  it makes me want to smash it into pieces because it is so bad compared to swift key.
",non-info
lentwenty,ratingfive,"I thought it was just ok but now I think it's one of the best purchases on my phone.
",non-info
lenthirteen,ratingfive,"It has learned the words I type and the names, even difficult ones.
",non-info
lenten,ratingfive,"When you put it all together, you have a winner.
",non-info
lenfifteen,ratingfive,"Perfect key size, fast, fantastic auto-predict and all the options that you would expect.
",non-info
lentwo,ratingfive,"Excellent update.
",non-info
lensixteen,ratingfive,"I've been using this keyboard for over two years and they keep making it better.
",non-info
lentwentyone,ratingfive,"Even for major releases, they keep releasing as updates rather than a new app that you would have to pay for.
",non-info
lenfour,ratingfive,"tnx for including tagalog
",non-info
lenfour,ratingtwo,"I love this app.
",non-info
leneleven,ratingtwo,"I use it on my Samsung Galaxy S3 on Android 4.1.1 Jelly Bean.
",non-info
leneleven,ratingtwo,"The only complaints I do have are a couple of bugs.
",non-info
lentwelve,ratingtwo,"I will give this app five stars when these things are fixed.
",non-info
lensixteen,ratingfive,"Well worth the pittance they charge, saves a ridiculous amount of time composing texts and emails.
",non-info
lenfour,ratingfive,"Hinglish support is awesome!!
",non-info
lensix,ratingfive,"Best keyboard is still getting better!
",non-info
leneleven,ratingfive,"Testing Flow now and it is the best of both possibilities!
",non-info
lentwelve,ratingfive,"With the recently added tagalog support, it just became perfect for me!
",non-info
lentwo,ratingfive,"Thanks SwiftKey!
",non-info
lenfour,ratingfour,"Way better than stock!
",non-info
lennine,ratingfive,"I really like this keyboard over the stock version..
",non-info
lensix,ratingfive,"Easy, great prediction and incredibly functional...
",non-info
lenfive,ratingfive,"A must for any Android!
",non-info
lenfifteen,ratingfive,"I've never used third-party keyboards before but this sounded good enough to try.
",non-info
lenfifteen,ratingfive,"It's actually my first time using the qwerty layout on a mobile device, too.
",non-info
leneight,ratingfive,"SwiftKey is making the transition so much easier.
",non-info
lensix,ratingfive,"Very good keyboard with excellent performance.
",non-info
leneighteen,ratingfive,"Really speeds up typing on a phone, predictions allow for me to type out things quickly and efficiently.
",non-info
lenthree,ratingfour,"Worth the value.
",non-info
leneight,ratingone,"Paid for it twice it's that good.
",non-info
lenfour,ratingone,"But still worth it!
",non-info
lentwo,ratingone,"Changed opinion!
",non-info
lentwo,ratingfive,"Best keyboard
",non-info
lensixteen,ratingfive,"My number one most used app on my phone - so happy I have it Samsung Galaxy s2
",non-info
lenfive,ratingfive,"5 Star on my HTC Desire.
",non-info
lenthree,ratingfive,"Please fix ASAP.
",non-info
lentwo,ratingfive,"Perfect keyboard
",non-info
lenfive,ratingthree,"I really like this application.
",non-info
lensix,ratingthree,"I hope you make it soon.
",non-info
lenfive,ratingthree,"I sorry for my English.
",non-info
lenseven,ratingfour,"If u do its a definite 5 star.
",non-info
lennine,ratingfive,"I exclusively use this for the features and functionality.
",non-info
lenfour,ratingfive,"It is simply excellent.
",non-info
lenfive,ratingfive,"Best keyboard I've tried!
",non-info
leneighteen,ratingfive,"Best keyboard you can get, using it on my galaxy s2 and my friends can't keep up lol.
",non-info
lenthree,ratingfive,"And so smooth.
",non-info
lenfive,ratingfive,"The best keyboard of all!.
",non-info
leneight,ratingfive,"I'm very used to this keyboard now
",non-info
lentwentyone,ratingfive,"At first I found moving from my iOS device to Android Phone quite difficult in particular getting used to the keyboard.
",non-info
lensix,ratingfive,"This app made the transition seamless!
",non-info
lentwo,ratingfive,"Absolutely brilliant.
",non-info
leneight,ratingthree,"I'd say average is a suitable description.
",non-info
lensixteen,ratingfive,"it picked up on the way I talk in my text messages and facebook almost perfectly.
",non-info
leneighteen,ratingfive,"the suggestions for my spelling errors are almost always correct as to what I meant to type too!
",non-info
