Length,Ratings,Review,Relevant
lennine,ratingone,"no, i don't want to find new friends
",non-info
lenseven,ratingthree,"why isn't this feature working properly?
",non-info
lentwo,ratingthree,"pretty annoying.
",non-info
lenseven,ratingone,"the browser works better than the app....
",non-info
lenfour,ratingone,"i uninstalled this app
",non-info
lenfive,ratingone,"pls fix for motorola xt-502.
",non-info
leneleven,ratingfour,"this app is not so bad as people's reviews say ...
",non-info
lenthirtynine,ratingfour,"i have not updated it since a very old version b/c of the reviews but when i did i liked it its ok a lot faster than old version not so much lags for my way of using
",non-info
lennineteen,ratingone,"just removed update and back to build in version (old 1 year i think) and now every thing is smooth.
",non-info
lenfive,ratingone,"so 0 stars for new update
",non-info
lensixteen,ratingone,"i realize this is a free app but how difficult is it to make it work.
",non-info
lenfourteen,ratingone,"friendcaster is free too and that's what i'm using from now on.
",non-info
lenthree,ratingone,"your app sucks.
",non-info
lentwo,ratingone,"simply ridiculous.
",non-info
lenthree,ratingone,"really bad app.
",non-info
lentwo,ratingone,"getting worse.
",non-info
lenfive,ratingone,"completely foolish and uninituative app...
",non-info
lenthree,ratingfive,"awesome basically awesome
",non-info
lentwo,ratingfive,"awesome app..
",non-info
lenthree,ratingfive,"very goog ap
",non-info
lenseven,ratingfive,"this app is very nice and fast!!
",non-info
lennine,ratingfive,"i love being able 2 catch up wiv my frends.
",non-info
lenfour,ratingfive,"facebook is my world
",non-info
lennine,ratingone,"i dont use facebook therfore i dont want it.
",non-info
lenthree,ratingone,"very poor app!
",non-info
lentwo,ratingone,"basically useless!
",non-info
lenseven,ratingone,"i don't really like using it.
",non-info
lenten,ratingone,"the app makes me think facebook is even more overrated.
",non-info
lensix,ratingone,"it should've never gone public.
",non-info
lenthirteen,ratingone,"each update gets worse and worse, even if i uninstall and then reinstall.
",non-info
lennine,ratingone,"please fix this asap, starting to get really annoying.
",non-info
lennine,ratingone,"can not get on facebook where is some help.
",non-info
lenthree,ratingfive,"sister loves it
",non-info
lenfive,ratingtwo,"tired of all the errors!
",non-info
leneleven,ratingthree,"my mobile is low range one it troubleing to this app
",non-info
lenfourteen,ratingfive,"i have installed and unistalled for many times but still having the same problem..
",non-info
lennineteen,ratingfour,"keep it up, inspite of encountering major or minor bugs i consider you as a champion of social network
",non-info
lenfourteen,ratingone,"facebook is worth so much money, but cannot even make an app that works.
",non-info
lenthree,ratingone,"samsung galaxy iii
",non-info
lenseven,ratingtwo,"itd be great if youd fix this.
",non-info
lenseventeen,ratingone,"i recently bought a samsung galaxy tab 10 inch, and i also have had the 7 inch galaxy tab.
",non-info
lentwenty,ratingone,"the facebook app would work great on the 7 inch, but since the latest update, it has not been working properly.
",non-info
lennine,ratingone,"fix these issues, and give us another, better update!
",non-info
lenseventeen,ratingone,"on top of all of that, i can't even give a review for the facebook app.
",non-info
lentwentytwo,ratingone,"lol it is as if you know you're going to get a negative review, so you block those reviews from posting.
",non-info
lennine,ratingone,"i just decided to go with the browser instead.
",non-info
lentwo,ratingthree,"ittss okayyy !
",non-info
lenfive,ratingfive,"carolene sears loves her facebook
",non-info
lennine,ratingfour,"still could use polishing but very updated for android
",non-info
leneight,ratingthree,"reception, in general, has never been great either.
",non-info
leneight,ratingthree,"any suggestions as to what i might try?
",non-info
lennineteen,ratingthree,"the constant 'upgrades' seem to be mostly backward motions and make it more difficult rather than easier or better.
",non-info
lennine,ratingone,"the last update screwed it up on my phone!
",non-info
lenfour,ratingone,"this update seriously sucks.
",non-info
leneight,ratingthree,"when i know  i got an internet connection.
",non-info
lentwelve,ratingthree,"working better than the previous version but not so fast or cool.
",non-info
lennineteen,ratingone,"fb app hasnt been the same in a long time, i see im not the only 1 having this problem.
",non-info
lentwentysix,ratingone,"after the last update i'm about ready for facebook to buy me a new phone because i'm going to throw mine against a wall.
",non-info
lenfifteen,ratingone,"its so annoying, you're better of just using the internet over this stupid app!
",non-info
lenseventeen,ratingone,"if you had a competitor, i would take all 400+ of my multi-national friends away with me.
",non-info
lenfive,ratingone,"this app is fucked up.
",non-info
lenfour,ratingfive,"indeed an awesome app!
",non-info
lenseven,ratingfive,"faster too but only wid a 3g connection!
",non-info
lenthree,ratingfour,"thank you developers!
",non-info
leneight,ratingone,"the worst facebook app i have ever used.
",non-info
leneleven,ratingone,"when i know for a fact that my network is available....
",non-info
lensix,ratingone,"this app just keeps getting worse..
",non-info
lensix,ratingone,"even on my amazing phone/wifi.
",non-info
leneight,ratingone,"and my wifi works great on other apps.
",non-info
lenfive,ratingone,"so definitely not my connection.
",non-info
lenthree,ratingone,"uninstalling, til fixed!
",non-info
lenfifteen,ratingone,"i'm over having to uninstall and reinstall it, i'm just deleting it now.
",non-info
leneight,ratingone,"get your act  together facebook, it's annoying!!!
",non-info
lenthree,ratingone,"terrible at updating.
",non-info
lenten,ratingone,"please, just this, anything else i could care less about!
",non-info
leneleven,ratingone,"junk is all i can say won't work at all
",non-info
lenseven,ratingtwo,"not worth giving more then two stars
",non-info
lennine,ratingone,"i've now completely lost faith in you facebook!
",non-info
lensix,ratingone,"going to buy friendcaster pro now!
",non-info
lenfive,ratingone,"update and fix this crap!!!
",non-info
leneleven,ratingone,"i'm with all the other people, where's the update?
",non-info
lenfour,ratingfive,"five star app now.
",non-info
lentwo,ratingone,"shocking app!
",non-info
lenthree,ratingone,"pls sort it!
",non-info
lenfour,ratingone,"using web acct atm
",non-info
lennine,ratingfour,"works great and likes it way better this way
",non-info
leneight,ratingone,"im still havin trouble canceling the freakin app
",non-info
lensixteen,ratingtwo,"i go on from computer it is there was much better before you started changing it!
",non-info
lenseven,ratingone,"the update messed up the whole app.
",non-info
lennine,ratingone,"what take you guys so long to fix it.
",non-info
leneleven,ratingone,"i'm tired of waiting for you guys to fix it.
",non-info
lenfour,ratingone,"worked fine before update
",non-info
lenthree,ratingfive,"loads alot better.
",non-info
lenfour,ratingfive,"just few minor bugs.
",non-info
leneight,ratingone,"fix it so i can actually use fb!!
",non-info
lenfour,ratingone,"need i say more.
",non-info
lenseven,ratingthree,"overall, the app is good to use.
",non-info
lenfour,ratingfive,"is a great app
",non-info
lenten,ratingone,"had to uninstall and reinstall app a few times recently.
",non-info
lennine,ratingfour,"i've looked around, but can't find it.
",non-info
lennine,ratingfour,"has this moved, or is it no longer available?
",non-info
lentwelve,ratingone,"it does not matter if it's a free service or not.
",non-info
lenten,ratingone,"you really don't care about us as the consumer.
",non-info
lenfourteen,ratingone,"i personally have reported issues and my issues match alot of other people's.
",non-info
leneighteen,ratingone,"so that to me shows you obviously dont care, otherwise the issues would have been corrected by now.
",non-info
lenfive,ratingfive,"im using xperia neo ics.
",non-info
lenfive,ratingfive,"i like the new features!
",non-info
lentwelve,ratingone,"stupid that they haven't fixed this yet, after sending multiple reports...
",non-info
lensix,ratingone,"i have tried redl and everything.
",non-info
leneighteen,ratingfive,"facebook is really awesome it is a way for me to keep in touch with family and friends.
",non-info
lenfive,ratingone,"new update isn't working
",non-info
lentwelve,ratingone,"i do not have a facebook account, and haven't for 2+ yrs!
",non-info
lenfifteen,ratingone,"there is no way to delete or uninstall this app from my phone (vz thunderbolt).
",non-info
lenfive,ratingfive,"i absolutely love it amazing
",non-info
lenthree,ratingthree,"its getting better
",non-info
lenten,ratingone,"fix this crap, it's s not even worth using
",non-info
lenthree,ratingone,"this app sucks.
",non-info
lenfive,ratingone,"the old version worked fine.
",non-info
lensix,ratingone,"will download but won't work.
",non-info
lennine,ratingone,"uninstalling and reinstalling to see if it fix problem.
",non-info
lenthree,ratingtwo,"last update sucks.
",non-info
leneighteen,ratingtwo,"i've had to install and uninstall this app at least 20 times and it just messes up again.
",non-info
lentwo,ratingtwo,"samsung stratosphere
",non-info
lensix,ratingfour,"nice app with full of malware...
",non-info
lenfive,ratingfive,"i like this fb app.
",non-info
lenseven,ratingone,"wtf have you done to this app?
",non-info
lenfifteen,ratingtwo,"i've contacted developer many times about problems with the last update, with no reply.
",non-info
lennine,ratingone,"please fix, this used to be my favorite app.
",non-info
lenfourteen,ratingtwo,"it is the app not my phone as google+ and other apps work perfect.
",non-info
lenseven,ratingone,"ever since i updated the last time ..
",non-info
lentwelve,ratingone,"the only thing i see is people's names & what they post.
",non-info
lenfive,ratingfour,"it is very nice app
",non-info
lenfour,ratingone,"this is getting ridiculous.
",non-info
leneighteen,ratingone,"you all seriously need to work out these kinks in the system or i may just drop facebook.
",non-info
lenthree,ratingone,"this app sucks.
",non-info
lentwo,ratingfive,"love fb
",non-info
lenfour,ratingfive,"best apps in india
",non-info
lenfive,ratingfive,"it was a simple application...
",non-info
lentwo,ratingthree,"1 step improvement..
",non-info
lenfourteen,ratingone,"my internet is working great for everything except for this app please fix this
",non-info
lensixteen,ratingone,"is 1 of the worst apps on my phone, hard to believe considering how popular facebook is
",non-info
